uid,text_info
110031,1972 Katja Burgemeister Ebbinghaus (Frg) d. Kora Schediwy (Frg) 6-3 6-2
110032,1999 Karina Habsudova (Svk) d. Silvija Talaja (Cro) 2-6 6-4 6-4
110033,1936 Ellen Tis
110034,1938 Galina Korovina
110035,1939 Galina Korovina
110036,1940 Galina Korovina
110037,1941 Maria Meyer
110038,1946 Tatiana Nalimova
110039,1947 Galina Korovina
110040,1948 Galina Korovina
110041,1949 Natalia Vetoshnikova
110042,1951 Galina Korovina
110043,1952 Galina Korovina
110044,1953 not held
110045,1954 Natalia Vetoshnikova
110046,1955 Natalia Vetoshnikova
110047,1956 Ekaterina Skolunskaya Viktorovna
110048,1957 [] Vasileva
110049,1958 [] Vasileva
110050,1959 Maria Maslova
110051,1960 Galina Ivanova Lukirskaya
110052,1961 Ekaterina Skolunskaya Viktorovna
110053,1962 Maria Maslova
110054,1963 Galina Ivanova Lukirskaya
110055,1964 Maria Maslova
110056,1965 Maria Maslova
110057,1966 Maria Maslova
110058,1967 Anna Eremeeva
110059,1968 Anna Eremeeva
110060,1969 E. Palman
110061,1970 E. Palman
110062,1971 Anna Eremeeva
110063,1972 I. Yereshkina
110064,1973 Anna Eremeeva Krasko
110065,1974 E. Komarova
110066,1975 Anna Eremeeva Krasko
110067,1976 M. Kuznetsova
110068,1977 I. Mikhaleva
110069,1978 I. Lyubort
110070,1979 [] Boguslavskaya
110071,1980 I. Mikhaleva
110072,1981 I. Lyubort
110073,1982 I. Lyubort
110074,1983 I. Lyubort
110075,1984 I. Ogareva
110076,1986 E. Kosyakova
110077,1987 [] Titova
110078,1988 T. Khiza (?)
110079,1989 T. Khiza (?)
110080,1990 E. Kosyakova
110081,1991 E. Kosyakova
110082,1991 Larisa Savchenko Neiland (Lat) d. Barbara Rittner (Ger) 3-6 6-3 6-4
110083,2016 Roberta Vinci (Ita) d. Belinda Bencic (Sui) 6-4 6-3
110084,2017 Kristina Mladenovic (Fra) d. Yulia Putintseva (Kaz) 6-2 6-7 6-4
110085,2018 Petra Kvitova (Cze) d. Kristina Mladenovic (Fra) 6-1 6-2
110086,2019 Kiki Bertens (Net) d. Donna Vekic (Cro) 7-6 6-4
110087,2020 Kiki Bertens (Net) d. Elena Rybakina (Kaz) 6-1 6-3
110088,2021 Daria Kasatkina d. Margarita Gasparyan 6-3 2-1 ret.
110089,2015 Jelena Ostapenko (Lat) d. Patricia Maria Tig (Rou) 3-6 7-5 6-2
110090,2016 Natalia Vikhlyantseva d. Donna Vekic (Cro) 6-1 6-2
110091,2017 Belinda Bencic (Sui) d. Dayana Yastremska (Ukr) 6-2 6-3
110092,2003 Evgenia Linetskaya d. Tatiana Uvarova (Blr) 5-7 6-4 6-4
110093,2004 Anastasiya Yakimova (Blr) d. Emma Laine (Fin) 3-6 6-2 6-1
110094,2005 Ekaterina Bychkova d. Emma Laine (Fin) 6-1 6-2
110095,2006 Alberta Brianti (Ita) d. Alla Kudryavtseva 6-1 6-4
110096,2008 Magdalena Rybarikova (Svk) d. Anna Lapushchenkova 6-4 6-2
110097,1927 B. Ashpitel d. R. Le Maistre 6-3 6-1
110098,1928 Miss Wilding d. B. Ashpitel 7-5 9-11 6-3
110099,1929 J. Stevens d. B. Ashpitel 6-3 6-4
110100,1930 Mrs Jensen d. R. Le Maistre 6-2 6-1
110101,1931 Mrs Edwards d. Miss Oswald 6-1 4-6 6-4
110102,1932 Mrs Edwards d. Mrs Sturman 6-2 6-0
110103,1933 Mrs Edwards and Mary Whitmarsh divided the prizes
110104,1934 M. Wynne d. Mrs Edwards 3-6 6-2 6-2
110105,1935 Mrs Bower d. Mrs Jensen 7-5 6-4
110106,1936 Mrs R. Grant d. A. Beaufort 6-1 4-6 6-1
110107,1937 B. Randall d. I. Roe 1-6 7-5 6-1
110108,1938 Joy Cox d. Miss Beaufort 6-4 6-4
110109,1896 Ivy Arbuthnot (GB) d. Miss Richardson (GB) 6-3 9-7
110110,1898 Adine Masson d. Yvonne Prévost 1-6 6-2 7-5 3-1 retired
110111,1899 Miss Hawes (GB) d. Adine Masson 4-6 6-4 6-3
110112,1900 Yvonne Prévost d. Kate Gillou 6-4 6-2
110113,1901 Ellen Thynne Evered (GB) d. Yvonne Prévost 6-2 6-3
110114,1902 Antoinette Gillou d. Miss Tyson (GB) 6-4 6-2 (or 6-0 6-2)
110115,1924 Hedy Heymann Dyhrenfurth d. Tilda von Kriegs-Au 6-4 9-7
110116,"1925 Hedy Heymann Dyhrenfurth d. D. Mayer, walkover"
110117,1928 Klara Hammer (Ger) d. D. Mayer 6-2 retired
110118,1931 Toni Mettenheimer Schomburgk (Ger) d. Hilde Eisenmenger
110119,1932 Paula Heimann von Reznicek (Ger) d. Elizabeth Ryan (USA) 8-6 4-6 6-4
110120,1937 Trude Wolf
110121,1938 Elfi von Kriegs-Au d. Frau Blumacher (Ger) 6-1 6-4
110122,1969 Trude Schonberger d. Nancy Falkenberg 7-5 7-5
110123,1902 Miriam Hall d. Eva Varney 6-3 6-3 9-7
110124,1905 Hazel Hotchkiss d. Mrs Wattson 6-2 6-2
110125,1906 Hazel Hotchkiss d. Golda Meyer 6-4 10-8
110126,1907 Golda Meyer d. Hazel Hotchkiss 6-3 7-5
110127,1908 Hazel Hotchkiss d. Tilla Menz Niemeyer
110128,1911 Hazel Hotchkiss d. Mrs Tyler 6-1 6-0
110129,1912 Sarita van Vliet d. Helen Baker 6-3 6-4
110130,1913 Anita Myers
110131,1914 Helen Baker
110132,1915 Anita Myers
110133,1916 Helen Baker d. Carmen Tarilton 6-2 9-7
110134,1917 Helen Baker d. Mrs J.C. Cushing 6-4 7-5 Patriotic Tournament
110135,1918 Helen Baker d. Mira Brarens 6-1 6-4
110136,1919 Helen Baker d. Anita Myers 6-1 6-0
110137,1921 Anna McCune d. Helen Baker 6-2 8-10 6-3
110138,1922 Winifred Suhr d. Anna Muller Leachman 2-6 6-1 6-0
110139,1923 Helen Baker d. Winifred Suhr 6-3 6-2
110140,1924 Charlotte Hosmer d. Eleanor Tennant 2-6 6-3 6-3
110141,1925 Helen Baker d. Eleanor Tennant 6-3 6-1
110142,1926 Edith Cross d. Adeline Brohm 6-4 0-6 6-3
110143,1927 Edith Cross d. Ethel Burkhardt 7-5 6-4
110144,1941 Margaret Osborne d. Shirley Catton 6-3 11-9
110145,1945 Margaret Osborne d. Pat Canning Todd 6-2 7-5
110146,1947 Margaret Osborne d. Virginia Wolfenden Kovacs 4-6 6-2 6-3
110147,1952 Maureen Connolly d. Dottie Head 6-1 6-4
110148,1954 Virginia Wolfenden Kovacs d. Anita Kanter 8-6 6-3
110149,1955 Mary Ann Mitchell d. Mimi Arnold 6-8 6-4 6-3
110150,1956 Mary Ann Mitchell d. Barbara Benigni 6-3 6-4
110151,1957 Barbara Benigni d. Gerry Frolli Carter 8-6 6-3
110152,1958 Mary Ann Mitchell d. Barbara Benigni 6-1 6-4
110153,1959 Farel Footman d. Barbara Benigni 6-3 7-5
110154,1960 Farel Footman d. Barbara Benigni 6-2 6-2
110155,1961 Linda Vail d. Rosie Casals 6-0 6-2
110156,1962 Barbara Benigni d. Andria Miller 7-5 6-1
110157,1963 Rosie Casals d. Jean Danilovich 7-5 3-6 8-6
110158,1964 Diana Gai d. Leslie Abrahams 6-3 6-3
110159,1966 Pixie Lamm d. Kristy Pigeon 6-3 5-7 6-2
110160,1968 Gail Hansen d. Marcie Louie 6-1 7-5
110161,1969 Eliza Pande d. Marcie Louie 6-2 6-1
110162,1908 Hazel Hotchkiss d. Annabel Vodden 6-1 6-2
110163,1909 Ida Mearns d. Annabel Vodden 11-13 6-4 6-3
110164,1910 (Apr) Golda Meyer d. Annabel Vodden 6-3 6-3 (San Francisco Tournament)
110165,1910 (Jun) Golda Meyer d. Tilla Menz Niemeyer 6-1 10-8
110166,1911 Anita Myers d. Tilla Menz Niemeyer 6-3 6-1
110167,1917 Helen Baker d. Anita Myers 6-1 6-4
110168,1918 Helen Baker d. Anita Myers 7-5 6-4
110169,1920 Helen Baker d. Anna Muller Leachman 6-1 6-2
110170,1921 Eleanor Goss d. Helen Baker 6-4 6-0
110171,1922 Charlotte Hosmer d. Avery Follett 6-3 7-5
110172,1929 Ethel Burkhardt d. Avery Follett 6-0 6-1
110173,"1935 Gussie Raegner d. Helen Zabriskie, walkover"
110174,1936 Elsie Gabel d. Marcella O'Connor 6-1 6-2
110175,1938 Elsie Gabel d. Lou Gates 6-3 6-1
110176,1939 Evelyn Peyre d. Ruth Dieguez 3-6 7-5 6-3
110177,1940 Margaret Osborne d. Evelyn Peyre
110178,1956 Donna Story d. Connie Wilford 6-3 7-5
110179,1957 Gerry Frolli Carter d. Helen Hampton 6-3 6-1
110180,"1960 Donna Story Brusco d. Gerry Frolli Carter 6-3 6-? as ""SF Class"""
110181,1961 Roberta Rountree d. June Gay 6-2 6-1
110182,1962 Rosie Casals d. Gerry Frolli Carter 6-1 6-4
110183,"1963 Rosie Casals d. Diana Gai 6-2 2-6 6-3 as ""SF Class"""
110184,1963 Cathy Douglas d. Sharon Russell 6-4 5-7 6-0
110185,"1964 Jean Danilovich d. Rosie Casals 6-1 8-6 as ""SF City Class"""
110186,1903 Miriam Edwards d. Hazel Hotchkiss 2-6 6-0 6-1 6-4
110187,1955 Mimi Arnold d. Gerry Frolli Carter 7-5 6-3
110188,1957 Gerry Frolli Carter d. Farel Footman 9-7 6-2
110189,1958 Marge Stevens d. Viv Robberding 8-6 0-6 6-4
110190,1961 Jan Conroy d. Bess Fickert 6-3 3-6 10-8
110191,1965 Rosie Casals d. Linda Vail Van der Meer 6-2 6-4
110192,1966 Rosie Casals d. Lynne Abbes 6-4 6-1
110193,1967 Ceci Martinez d. Lyman 6-2 3-6 7-5
110194,1968 Mimi Arnold Wheeler d. Ceci Martinez 6-1 6-3
110195,1969 Marcie Louie d. Eliza Pande 6-4 6-3
110196,1965 Joyce Barclay Williams d. Robin Blakelock Lloyd 10-8 6-3
110197,1966 Virginia Wade d. Ann Haydon Jones 6-2 6-1
110198,1967 Virginia Wade d. Winnie Shaw 7-5 6-2
110199,1968 Margaret Smith Court (Aus) d. Winnie Shaw 7-5 6-4
110200,1969 Virginia Wade d. Ann Haydon Jones 6-3 1-6 6-3
110201,1970 (Apr) Joyce Barclay Williams d. Evonne Goolagong (Aus) 6-4 6-3 (no Dewar Cup)
110202,1970 (Oct) Virginia Wade d. Ann Haydon Jones 2-6 6-2 6-1
110203,1897 Frl Carl d. Frl Dominicus 6-2 7-5
110204,1902 Frau Schützenberger d. Frl Lembach
110205,1906 Rosamund Salusbury (GB) d. Dagmar von Krohn 6-2 4-6 6-2
110206,1911 Dagmar von Krohn (Ger)
110207,1912 Frau Amman d. Frl Bünger 6-2 11-13 6-3
110208,1923 Geneviève Cousin d. Mlle Koenig 6-0 6-3
110209,1925 Geneviève Cousin d. Suzanne Hiltenbrandt
110210,1926 Simone Passemard Mathieu d. Geneviève Cousin 7-5 6-2
110211,1927 Simone Passemard Mathieu d. Mme Chandon 6-1 6-1
110212,1928 Simone Barbier
110213,1929 Ilse Weihermann Friedleben (Ger) d. Germaine Charnelet 5-7 6-4 6-3
110214,1930 Simone Passemard Mathieu d. Ilse Weihermann Friedleben (Ger) 7-5 6-4
110215,1931 Ilse Weihermann Friedleben (Ger) d. Francoise Holzschuch Fourcade 6-1 6-1
110216,1932 Helen Wills Moody (USA) d. Ilse Weihermann Friedleben (Ger) 6-0 8-6
110217,1933 Simone Passemard Mathieu d. Sylvia Jung Henrotin 2-6 6-1 6-2
110218,1934 Simone Passemard Mathieu d. Ilse Weihermann Friedleben (Ger) 6-4 6-1
110219,1936 Simone Passemard Mathieu d. Ilse Weihermann Friedleben (Ger) 6-1 6-4
110220,1937 Anne-Marie Simon d. Charlotte Oechsner (Ger) 4-6 6-2 6-2
110221,1950 Jacqueline Foy d. Mme Corre 6-3 6-2
110222,1987 Carling Bassett (Can) d. Sandra Cecchini (Ita) 6-3 6-4
110223,1988 Sandra Cecchini (Ita) d. Judith Polzl Wiesner (Aut) 6-3 6-0
110224,1989 Jana Novotna (Tch) d. Patricia Tarabini (Arg) 6-1 6-2
110225,1990 Mercedes Paz (Arg) d. Ann Grossman (USA) 6-2 6-3
110226,1991 Radka Zrubakova (Svk) d. Rachel McQuillan (Aus) 7-6 7-6
110227,1992 Judith Polzl Wiesner (Aut) d. Naoko Sawamatsu (Jap) 6-1 6-3
110228,1993 Naoko Sawamatsu (Jap) d. Judith Polzl Wiesner (Aut) 4-6 6-1 6-3
110229,1994 Mary Joe Fernandez (USA) d. Gabriela Sabatini (Arg) 2-6 6-4 6-0
110230,1995 Lindsay Davenport (USA) d. Kimiko Date (Jap) 3-6 6-1 6-2
110231,1996 Lindsay Davenport (USA) d. Barbara Paulus (Aut) 6-3 7-6
110232,1997 Steffi Graf (Ger) d. Mirjana Lucic (Cro) 6-2 7-5
110233,1998 Irina Spirlea (Rom) d. Julie Halard 7-6 6-3
110234,1999 Jennifer Capriati (USA) d. Elena Likhovtseva (Rus) 6-1 6-3
110235,2000 Silvija Talaja (Cro) d. Rita Kuti-Kis (Hun) 7-5 4-6 6-3
110236,2001 Silvia Farina (Ita) d. Anke Huber (Ger) 7-5 0-6 6-4
110237,2002 Silvia Farina (Ita) d. Jelena Dokic (Srb) 6-4 3-6 6-3
110238,2003 Silvia Farina (Ita) d. Karolina Sprem (Cro) 6-3 4-6 6-4
110239,2004 Claudine Schaul (Lux) d. Lindsay Davenport (USA) 2-6 6-0 6-3
110240,2005 Anabel Medina-Garrigues (Esp) d. Marta Domachowska (Pol) 6-4 6-3
110241,2006 Nicole Vaidisova (Cze) d. Shuai Peng (Chn) 7-6 6-3
110242,2007 Anabel Medina-Garrigues (Esp) d. Amélie Mauresmo 6-4 4-6 6-4
110243,2008 Anabel Medina-Garrigues (Esp) d. Katarina Srebotnik (Slo) 4-6 7-6 6-0
110244,2009 Aravane Rezai d. Lucie Hradecka (Cze) 7–6 6–1
110245,2010 Maria Sharapova (Rus) d. Kristina Barrois (Ger) 7–5 6–1
110246,2011 Andrea Petkovic (Ger) d. Marion Bartoli 6–4 1–0 ret.
110247,2012 Francesca Schiavone (Ita) d. Alizé Cornet 6–4 6–4
110248,2013 Alizé Cornet d. Lucie Hradecka (Cze) 7–6 6–0
110249,2014 Monica Puig (Pur) d. Silvia Soler-Espinosa (Esp) 6-4 6-3
110250,2015 Samantha Stosur (Aus) d. Kristina Mladenovic 3-6 6-2 6-3
110251,2016 Caroline Garcia d. Mirjana Lucic Baroni (Cro) 6-4 6-1
110252,2017 Samantha Stosur (Aus) d. Daria Gavrilova (Aus) 5-7 6-4 6-3
110253,2018 Anastasia Pavlyuchenkova (Rus) d. Dominika Cibulkova (Svk) 6-7 7-6 7-6
110254,2019 Dayana Yastremska (Ukr) d. Caroline Garcia 6-4 5-7 7-6
110255,2020 Elina Svitolina (Ukr) d. Elena Rybakina (Kaz) 6-4 1-6 6-2
110256,2021 Barbora Krejcikova (Cze) d. Sorana Cirstea (Rou) 6-3 6-3
110257,1922 Mrs Fletcher d. M E Pilcher 4-6 6-1 6-0
110258,1923 Joan Austin d. Joan Reid-Thomas 8-6 7-5
110259,1924 Betty Nuthall d. “M Coles” 6-1 6-4
110260,1925 E Kelsey d. Betty Nuthall 1-6 8-6 6-2
110261,1926 Dorothy Holman d. Peggy Ingram Bouverie 6-1 6-3
110262,1927 (Apr) Mrs Morison d. Peggy Ingram Bouverie 6-4 8-6
110263,1927 (Sep) Nancy Lyle d. Mrs MacLeod 6-4 2-6 6-3
110264,1928 (Apr) F B Hensman d. Mrs A M B Foreshew 6-2 6-1 *
110265,1928 (Sep) Joan Ridley d. Nancy Lyle 6-4 6-1
110266,1929 (May) Madeleine Pearson d. Agnes Steer-Watkins 6-3 6-3
110267,1929 (Sep) Nancy Lyle d. Alida Klemantaski 6-0 6-4
110268,1930 (Apr) Aurea Farrington Edgington d. Joan Ingram 6-1 6-0
110269,1930 (Sep) Joan Ingram d. Agnes Steer-Watkins 6-1 6-2 *
110270,1931 (Sep) Jeanette Morfey d. Alida Klemantaski 6-4 6-2
110271,1932 (Aug) Betty Holly d. Alexandra McOstrich 6-3 3-6 6-3 *
110272,1932 (Sep) Madge Valantine List d. Olga Greenwood 6-4 6-4
110273,1933 (Sep) Sheila Chuter d. W E Murphy 7-5 6-2 *
110274,1935 (Sep) Gladys Southwell d. J M Notley 3-6 6-4 6-2
110275,1937 (Sep) G F Mathias d. Alida Taylor 6-1 6-3
110276,1938 (Sep) Barbara Costerton d. G F Mathias 6-4 6-3
110277,1902 there was no non-handicap women's singles event this year
110278,1909 Joan Retallack d. Miss Channell 6-3 6-4
110279,1911 A. Smith d. D. Pearce 6-1 6-3
110280,1913 Dorothy Cutforth d. M.C. Paine 6-0 6-1
110281,1920 Poppy Hogge d. Emily Grylls 6-3 6-0
110282,1921 Mrs Woodroffe d. Mrs Bottomley 6-8 8-6 6-2
110283,1922 Mrs Bottomley d. Mrs Evans 6-1 6-1
110284,1925 G.E. Tomblin d. Mrs C. Naylor 6-1 6-3
110285,1927 Mrs Naylor d. Mrs Whatley 6-3 6-1
110286,1929 Mildred Nonweiler d. Cicely Ruault 6-3 6-2
110287,1931 Elizabeth Brunyate d. Louise Bull 6-8 10-8 8-6
110288,1932 Peggy Saunders Michell d. Doris Eastley 3-6 6-3 6-2
110289,1933 Gaby Curtis d. Norah Edes 0-6 6-2 6-4
110290,1934 Joan Ridley d. N. Hill 6-3 6-2
110291,1935 Miss Spelling d. Miss Lettington 3-6 8-6 6-3
110292,1936 Peggy Saunders Michell d. H. White 6-3 3-6 6-3
110293,1937 Mrs E. Clifford d. Mrs Rees 8-6 6-4
110294,1938 Peggy Saunders Michell d. M. Warren 6-2 6-0
110295,1947 P. Merrix d. Laura Morgan 8-6 6-4
110296,1948 Mrs W. Porter (Eileen Morle?) and Mrs P. Shirtliff divided the prizes
110297,1949 Patricia Cowney d. (Valerie Miles?) Gardner 7-5 6-4
110298,1950 Ann Layfield d. Y. Watkins 6-1 6-4
110299,1951 M. Brain and Elaine Watson divided the prizes
110300,1952 E.G. Davies d. E.M. Ward 6-3 2-6 6-2
110301,1953 Billie Woodgate d. M. Brain 6-4 7-5
110302,1954 Mollie Govett d. Jane Godfrey 6-3 6-2
110303,1955 W. Middleton (Aus) d. Mrs Hales 3-6 6-3 6-3
110304,1956 Mrs N. Watkins d. D. Hill 6-4 8-6
110305,1957 Mrs N. Watkins d. Heather Black 6-3 6-3
110306,1958 Mrs N. Watkins d. M. Box 8-6 6-3
110307,1961 Janet Kemp d. J. Ling 6-3 6-3
110308,"1905 Maria Rosario de Irujo d. M. Theroulde, walkover"
110309,1907 Margarita Jimenez d. Alecia Jimenez 6-1 6-2
110310,1908 Margarita Jimenez vs Maria Rosario de Irujo [it rained when M. Jimenez was leading by a set and 3-2]
110311,1909 Margarita Jimenez d. Miss Maidment (GB) 6-2 6-3
110312,1910 M. Towler (GB)
110313,1911 M. Towler (GB) d. Anita Heimann Lent 2-6 6-4 6-3
110314,1912 Maria-Luisa Marnet d. Miss Elwell (GB) [score?]
110315,1913 Magda Aranyi (Fra) d. Miss Elwell (GB) 4-6 6-4 6-4
110316,1919 Daisy Speranza (Fra)
110317,1920 Daisy Speranza (Fra) d. Mlle Castejon 6-4 7-5
110318,1921 Mlle Castejon
110319,1922 Germaine Le Conte (Fra) d. Mlle Castejon 6-1 3-3 retired
110320,1923 Suzanne Lenglen (Fra) d. Germaine Le Conte (Fra) 6-1 6-0
110321,1924 Daisy Speranza Wyns (Fra) d. Elisabeth Raoul-Duval (Fra) 6-3 6-1
110322,1927 Daisy Speranza Wyns (Fra) d. Mlle Carnet (Fra) [score?]
110323,1928 Daisy Speranza Wyns (Fra) d. Mlle Carré (Fra) [score?]
110324,1929 Ida Adamoff (Fra) d. María Cruz Lopez de Lerena-de Morales 6-0 6-2
110325,1931 Bella Duttón de Pons d. Guadalupe Pombo 6-0 6-3 (in Santander)
110326,1934 Simone Passemard Mathieu (Fra) d. Simone Iribarne (Fra) 6-1 6-4
110327,1935 Simone Iribarne (Fra) d. Nelly Adamson (Bel) 6-4 3-6 6-2
110328,1936 Josefa de Chavarri d. Ruth Kamann (Ger) 6-1 7-5 (in Barcelona)
110329,1940 Lili de Alvarez d. Josefa de Chavarri 6-0 2-6 6-3 (in Santander)
110330,1968 (June) Michelle Boulle Rodriguez (Chi) d. Kersten Seelbach (Frg)
110331,1969 (May) Kerry Melville (Aus) d. Helen Gourlay (Aus) 5-7 6-4 7-5
110332,1970 (Oct) Helga Schultze Hoesl (Frg) d. Sue Alexander (Aus) 6-1 6-1
110333,1971 (Oct) Helga Schultze Hoesl (Frg) d. Maria Arias Pinto-Bravo (Chi) 6-2 6-1
110334,1972 (Oct) Gail Sherriff Chanfreau (Fra) d. Nathalie Fuchs (Fra) 6-1 6-4
110335,1973 (Oct) Helga Schultze Hoesl (Frg) d. Nathalie Fuchs (Fra) 6-2 7-5
110336,1974 (Oct) Nathalie Fuchs (Fra) d. Glynis Coles (GB) 7-5 8-6
110337,1975 (Oct) Janice Metcalf (US) d. Iris Riedel (Frg) 4-6 6-1 6-4
110338,1976 (Oct) Renata Tomanova (Tch) d. Virginia Ruzici (Rom) 3-6 6-4 6-2
110339,1977 (Oct) Regina Marsikova (Tch) d. Mariana Simionescu (Rom) 6-3 6-4
110340,1978 (Oct) Hana Mandlikova (Tch) d. Sabina Simmonds (Ita) 6-1 5-7 6-3
110341,1979 (Oct) Lena Sandin (Swe) d. Iva Budarova (Tch) ??
110342,1980 (Oct) Nora Blom Lauteslager (Net) d. Carmen Perea 7-6 6-3
110343,1985 (May) Sandra Cecchini (Ita) d. Raffaella Reggi (Ita) 6-3 6-4
110344,1986 (May) Petra Huber (Aut) d. Laura Garrone (Ita) 7-6 6-0
110345,1988 (May) Neige Dias (Bra) d. Bettina Fulco (Arg) 6-3 6-3
110346,1989 (Apr) Arantxa Sanchez-Vicario d. Helen Kelesi (Can) 6-2 5-7 6-1
110347,1990 (Apr) Arantxa Sanchez-Vicario d. Isabel Cueto (Frg) 6-4 6-2
110348,1991 (Apr) Conchita Martinez d. Manuela Maleeva Fragnière (Swi) 6-4 6-1
110349,1992 (Apr) Monica Seles (You) d. Arantxa Sanchez-Vicario 3-6 6-2 6-3
110350,1993 (Apr) Arantxa Sanchez-Vicario d. Conchita Martinez 6-1 6-4 at T.Center Vall d'Hebron
110351,1994 (Apr) Arantxa Sanchez-Vicario d. Iva Majoli (Cro) 6-0 6-2 at Real Club de Polo de Barcelona
110352,1995 (Apr) Arantxa Sanchez-Vicario d. Iva Majoli (Cro) 5-7 6-0 6-2
110353,2000 (May) Gala Leon-Garcia d. Fabiola Zuluaga (Col) 4-6 6-2 6-2
110354,2001 (May) Arantxa Sanchez-Vicario d. Angeles Montolio 7-5 6-0
110355,2002 (May) Monica Seles (US) d. Chanda Rubin (US) 6-4 6-2
110356,1925 [Santander] Concha Fernández-Liencres d. Sol Fitz-James 6-0 6-0
110357,1926 [Zaragoza] Bella Dutton de Pons d. Carola Fabra 6-3 5-7 6-3
110358,"1927 [Madrid] Rosa Torras d. Josefa Pérez-Seoane [""de Gomar""] 2-6 6-1 6-4"
110359,1928 [Barcelona] Bella Dutton de Pons d. María Cruz López de Lerena-de Morales 6-3 6-1
110360,1929 [Barcelona] Lilí González-Álvarez d. Rosa Torras 6-1 6-0
110361,1930 [Barcelona] María Cruz López de Lerena-de Morales d. María Luisa Marnet 6-4 4-6 6-4
110362,1931 [Barcelona] Bella Dutton de Pons d. María Josefa Chávarri 6-2 8-6
110363,1932 [Barcelona] Bella Dutton de Pons d. Yolanda Chailly 6-2 6-3
110364,1933 [Madrid] Bella Dutton de Pons d. Yolanda Chailly 7-5 6-4
110365,1934 [Valencia] María Josefa Chávarri d. María Isabel Maier 6-2 3-6 6-3
110366,1935 [Barcelona] María Josefa Chávarri d. Yolanda Chailly 6-1 6-0
110367,1936 [Barcelona] María Josefa Chávarri d. Ruth Kammann 6-1 7-5
110368,1940 [San Sebastian] Lilí González-Álvarez de la Valdène d. María Josefa Chávarri 6-3 6-2
110369,1941 [Barcelona] María Josefa Chávarri d. María Isabel Maier 6-4 6-1
110370,1942 [Barcelona] María Isabel Maier d. María Josefa Chávarri 6-1 6-0
110371,"1943 [Santander] María Josefa Chávarri d. ""Sra. de Couder"" 6-2 6-1"
110372,1944 [Neguri-Bilbao] María Josefa Riba d. María Josefa Chávarri 6-4 7-5
110373,1945 [Madrid] María Josefa Chávarri d. María Josefa Riba 6-3 6-3
110374,1946 [Barcelona] María Josefa Riba d. María Josefa Chávarri 6-1 1-6 8-6
110375,1947 [Neguri-Bilbao] María Josefa Riba d. Gertrudis Losse 6-2 6-3
110376,1948 [Zaragoza] María Josefa Riba d. Mercedes Solsona 6-1 2-6 8-6
110377,1949 [Valencia] María Josefa Riba d. Alicia Guri 2-6 6-4 6-2
110378,1950 [Oviedo] María Josefa Riba d. Alicia Guri 2-6 6-1 6-3
110379,1951 [Santander] Mercedes Solsona d. María Josefa Riba 6-3 2-6 7-5
110380,1952 [Barcelona] Pilar Barril d. Alicia Guri 3-6 6-2 6-4
110381,1953 [Alicante] María Josefa Riba d. Pilar Barril 6-1 7-5
110382,1954 [San Sebastian] Pilar Barril d. María Josefa Riba 6-2 2-6 6-3
110383,1955 [Barcelona] Pilar Barril d. María Josefa Riba 6-2 7-9 10-8
110384,1956 [Sevilla] Pilar Barril d. María Josefa Riba 7-9 9-7 6-3
110385,1957 [Neguri-Bilbao] Mary Teran de Weiss d. Pilar Barril 6-0 6-2
110386,1958 [Zaragoza] Pilar Barril d. Mary Teran de Weiss 6-2 6-8 8-6
110387,1959 [Madrid] Alicia Guri d. María Carmen Hernández-Coronado 6-2 6-8 6-0
110388,1960 [Vigo] Pilar Barril d. Ana María Estalella 6-4 6-4
110389,1961 [Barcelona] Pilar Barril d. María Carmen Hernández-Coronado 6-3 6-8 6-0
110390,1962 [Valencia] Pilar Barril d. Ana María Estalella 6-4 6-3
110391,1963 [Barcelona] Pilar Barril d. Elke Zantop 6-0 6-3
110392,1964 [Barcelona] María Carmen Hernández-Coronado d. Ana María Estalella 6-2 6-2
110393,1965 [Barcelona] Ana María Estalella d. María Carmen Hernández-Coronado 6-1 6-3
110394,1966 [Huelva] Ana María Estalella d. Pilar Barril 8-6 6-3
110395,1967 [Murcia] María Carmen Hernández-Coronado d. Ana María Estalella 6-3 6-2
110396,1968 [Barcelona] Ana María Estalella d. María Carmen Hernández-Coronado 2-6 8-6 7-5
110397,1969 [Barcelona] Ana María Estalella d. Nat Santacana 6-1 6-1
110398,1970 [Madrid] María Carmen Hernández-Coronado d. Ana María Estalella 4-6 6-2 6-3
110399,1971 [Avilés] María Carmen Hernández-Corondao d. Ana María Estalella 6-4 6-3
110400,1972 [Murcia] María Carmen Hernández-Corondao d. Ana María Estalella 7-5 6-2
110401,1973 [Barcelona] Carmen Perea d. Sílvia Ramón 6-2 6-3
110402,1974 [Neguri-Bilbao] Carmen Perea d. Vicki Baldovinos 8-6 6-3
110403,1975 [Valencia] Carmen Perea d. Vicki Baldovinos 9-7 8-6
110404,1976 [Oviedo] Carmen Perea d. Vicki Baldovinos 6-1 6-2
110405,1977 [Barcelona] Carmen Perea d. Vicki Baldovinos 1-6 6-1 6-2
110406,1978 [Elche] Carmen Perea d. Mónica Álvarez-Mon 6-2 5-7 8-6
110407,1979 [Madrid] Mónica Álvarez-Mon d. Carmen Perea 1-6 6-4 6-4
110408,1980 [Madrid] Carmen Perea d. Mónica Álvarez-Mon 1-6 7-5 6-1
110409,1981 [Avilés] Carmen Perea d. Vicki Baldovinos 3-6 6-3 6-2
